term	estimate	std.error	statistic	p.value	conf.low	conf.high	variable	lvl	index	dataset	test_var	ref_level	outcome_subset
symptoms_overall_cat1 symptom	-10.78551918535971	11.429200625275627	-0.9436809746350574	0.3455548580289167	-33.21279754031294	11.64175916959352	symptoms_overall_cat	1 symptom	invsimpson	ko_hum	symptoms_overall_cat	No symptoms	all
symptoms_overall_cat2+ symptoms	-4.631750601072204	16.944110048249446	-0.2733546104152414	0.7846356541715389	-37.880818929495746	28.617317727351335	symptoms_overall_cat	2+ symptoms	invsimpson	ko_hum	symptoms_overall_cat	No symptoms	all
symptoms_overall_cat1 symptom	-30.307286323754624	39.11344488566657	-0.7748559711972844	0.4386033050839099	-107.05877093170035	46.4441982841911	symptoms_overall_cat	1 symptom	observed	ko_hum	symptoms_overall_cat	No symptoms	all
symptoms_overall_cat2+ symptoms	-26.545266845718235	57.98677757420948	-0.4577813763102548	0.6472064453139956	-140.33149251468916	87.24095882325268	symptoms_overall_cat	2+ symptoms	observed	ko_hum	symptoms_overall_cat	No symptoms	all
symptoms_overall_cat1 symptom	-0.0059412254454014575	0.013641584065069856	-0.4355231340482183	0.6632743566955879	-0.03270981697342339	0.020827366082620476	symptoms_overall_cat	1 symptom	shannon	ko_hum	symptoms_overall_cat	No symptoms	all
symptoms_overall_cat2+ symptoms	0.0016424967442708889	0.02022403046454663	0.08121510433591553	0.9352867270900548	-0.03804268995937079	0.041327683447912565	symptoms_overall_cat	2+ symptoms	shannon	ko_hum	symptoms_overall_cat	No symptoms	all
symptoms_overall_cat1 symptom	-1.8697720422384863	0.982508336796589	-1.9030597219508272	0.05731243511881279	-3.797727345312698	0.05818326083572556	symptoms_overall_cat	1 symptom	invsimpson	mags	symptoms_overall_cat	No symptoms	all
symptoms_overall_cat2+ symptoms	-0.3510263872916367	1.4565961284455498	-0.24099088308455485	0.8096103312011399	-3.209274124333854	2.507221349750581	symptoms_overall_cat	2+ symptoms	invsimpson	mags	symptoms_overall_cat	No symptoms	all
symptoms_overall_cat1 symptom	-6.465060877082672	3.6149792851230393	-1.7884088309132944	0.07400505106705457	-13.558658175177968	0.6285364210126243	symptoms_overall_cat	1 symptom	observed	mags	symptoms_overall_cat	No symptoms	all
symptoms_overall_cat2+ symptoms	-4.024880140871989	5.35930804240211	-0.7510074265236649	0.4528203964638028	-14.54133682036028	6.491576538616302	symptoms_overall_cat	2+ symptoms	observed	mags	symptoms_overall_cat	No symptoms	all
symptoms_overall_cat1 symptom	-0.05073207748777356	0.028913020885090183	-1.7546446526428163	0.07961858889963096	-0.10746748609005768	0.006003331114510568	symptoms_overall_cat	1 symptom	shannon	mags	symptoms_overall_cat	No symptoms	all
symptoms_overall_cat2+ symptoms	-0.00884186405442358	0.04286436328896695	-0.20627540866096164	0.8366167109481841	-0.09295369641333076	0.0752699683044836	symptoms_overall_cat	2+ symptoms	shannon	mags	symptoms_overall_cat	No symptoms	all
symptoms_overall_cat1 symptom	-2.034262675562909	0.9381516376255788	-2.168372994275787	0.0303595598297251	-3.875177767179535	-0.1933475839462837	symptoms_overall_cat	1 symptom	invsimpson	metaphlan	symptoms_overall_cat	No symptoms	all
symptoms_overall_cat2+ symptoms	-0.5891710116326684	1.390836079534643	-0.42360923785482896	0.6719396038801163	-3.318379197273654	2.140037174008317	symptoms_overall_cat	2+ symptoms	invsimpson	metaphlan	symptoms_overall_cat	No symptoms	all
symptoms_overall_cat1 symptom	-7.109745487894	4.734879704079505	-1.5015683464499308	0.13351630544594797	-16.400899662383676	2.1814086865956765	symptoms_overall_cat	1 symptom	observed	metaphlan	symptoms_overall_cat	No symptoms	all
symptoms_overall_cat2+ symptoms	-2.2138577851694414	7.0195917808741	-0.31538269664076757	0.7525352382513386	-15.988254085436392	11.560538515097509	symptoms_overall_cat	2+ symptoms	observed	metaphlan	symptoms_overall_cat	No symptoms	all
symptoms_overall_cat1 symptom	-0.059080454655533604	0.029093090843930247	-2.030738327958017	0.04253901593234046	-0.11616921072477354	-0.0019916985862936595	symptoms_overall_cat	1 symptom	shannon	metaphlan	symptoms_overall_cat	No symptoms	all
symptoms_overall_cat2+ symptoms	3.07913844274543e-4	0.04313132204653939	0.007138984609428365	0.9943053505846975	-0.0843277660313285	0.08494359371987759	symptoms_overall_cat	2+ symptoms	shannon	metaphlan	symptoms_overall_cat	No symptoms	all
symptoms_overall_cat1 symptom	-40.49339557608461	18.216222895182113	-2.2229303961138087	0.026725591427557076	-76.29456892860375	-4.692222223565466	symptoms_overall_cat	1 symptom	invsimpson	ko_hum	symptoms_overall_cat	No symptoms	negative
symptoms_overall_cat2+ symptoms	-21.71062742513622	26.05411108264057	-0.8332898925729099	0.4051313126392716	-72.91595976997192	29.494704919699483	symptoms_overall_cat	2+ symptoms	invsimpson	ko_hum	symptoms_overall_cat	No symptoms	negative
symptoms_overall_cat1 symptom	-139.12586830273702	61.51946919784406	-2.261493314503641	0.02421389910494049	-260.032885854081	-18.218850751393063	symptoms_overall_cat	1 symptom	observed	ko_hum	symptoms_overall_cat	No symptoms	negative
symptoms_overall_cat2+ symptoms	-120.59793834734253	87.98943081936251	-1.3705957320592685	0.17119663917174724	-293.52757826663907	52.331701571954	symptoms_overall_cat	2+ symptoms	observed	ko_hum	symptoms_overall_cat	No symptoms	negative
symptoms_overall_cat1 symptom	-0.04726797724170112	0.02189290463090332	-2.1590546361298792	0.031383354918163194	-0.09029510083319159	-0.004240853650210659	symptoms_overall_cat	1 symptom	shannon	ko_hum	symptoms_overall_cat	No symptoms	negative
symptoms_overall_cat2+ symptoms	-0.020203282516038732	0.0313127574501777	-0.6452093064044119	0.519126320170823	-0.08174367231417255	0.041337107282095095	symptoms_overall_cat	2+ symptoms	shannon	ko_hum	symptoms_overall_cat	No symptoms	negative
symptoms_overall_cat1 symptom	-3.1393860022475613	1.5209035113153897	-2.0641585602839383	0.03958567502640332	-6.1284870126144515	-0.15028499188067101	symptoms_overall_cat	1 symptom	invsimpson	mags	symptoms_overall_cat	No symptoms	negative
symptoms_overall_cat2+ symptoms	1.1379061268943507	2.1753021610352388	0.5231025589349917	0.6011650138935916	-3.137314384484528	5.41312663827323	symptoms_overall_cat	2+ symptoms	invsimpson	mags	symptoms_overall_cat	No symptoms	negative
symptoms_overall_cat1 symptom	-11.247088857596204	5.779411134621433	-1.946061388541952	0.052280747809626965	-22.60562904985447	0.11145133466206225	symptoms_overall_cat	1 symptom	observed	mags	symptoms_overall_cat	No symptoms	negative
symptoms_overall_cat2+ symptoms	-6.98798001715362	8.266116447965828	-0.8453764305332598	0.39835808607529066	-23.23375553321874	9.257795498911499	symptoms_overall_cat	2+ symptoms	observed	mags	symptoms_overall_cat	No symptoms	negative
symptoms_overall_cat1 symptom	-0.09489907713105795	0.04684033957235091	-2.0260117240284767	0.043363743961527694	-0.186956531992577	-0.002841622269538893	symptoms_overall_cat	1 symptom	shannon	mags	symptoms_overall_cat	No symptoms	negative
symptoms_overall_cat2+ symptoms	0.02884152498657307	0.06699431695521284	0.43050703846796823	0.667036689050313	-0.1028254604663522	0.16050851043949835	symptoms_overall_cat	2+ symptoms	shannon	mags	symptoms_overall_cat	No symptoms	negative
symptoms_overall_cat1 symptom	-3.512684627852918	1.4475399291749649	-2.4266581923270305	0.01563752326534739	-6.357600845516936	-0.6677684101888994	symptoms_overall_cat	1 symptom	invsimpson	metaphlan	symptoms_overall_cat	No symptoms	negative
symptoms_overall_cat2+ symptoms	0.4357769915177788	2.0703724547231475	0.21048241369500417	0.83338817180865	-3.633220384191099	4.5047743672266565	symptoms_overall_cat	2+ symptoms	invsimpson	metaphlan	symptoms_overall_cat	No symptoms	negative
symptoms_overall_cat1 symptom	-11.690468129222252	7.6562896052993885	-1.5269103876544272	0.12749854186981513	-26.737723148752657	3.3567868903081557	symptoms_overall_cat	1 symptom	observed	metaphlan	symptoms_overall_cat	No symptoms	negative
symptoms_overall_cat2+ symptoms	-3.1207427145256474	10.950558796142921	-0.28498479142679517	0.7757892764485751	-24.642375163992153	18.400889734940858	symptoms_overall_cat	2+ symptoms	observed	metaphlan	symptoms_overall_cat	No symptoms	negative
symptoms_overall_cat1 symptom	-0.10705566518241143	0.047338307759730185	-2.261501736094624	0.02421337382008334	-0.20009179962547646	-0.014019530739346392	symptoms_overall_cat	1 symptom	shannon	metaphlan	symptoms_overall_cat	No symptoms	negative
symptoms_overall_cat2+ symptoms	0.016397588057998087	0.0677065457495274	0.24218615610164312	0.8087482516922301	-0.11666917311564783	0.149464349231644	symptoms_overall_cat	2+ symptoms	shannon	metaphlan	symptoms_overall_cat	No symptoms	negative
symptoms_overall_cat1 symptom	12.883377794219271	14.572182873554212	0.8841076114684364	0.3770070002458077	-15.737715898736756	41.504471487175294	symptoms_overall_cat	1 symptom	invsimpson	ko_hum	symptoms_overall_cat	No symptoms	positive
symptoms_overall_cat2+ symptoms	4.207975765709309	22.404035036167024	0.18782222751019348	0.8510821568867997	-39.79558852074463	48.211540052163244	symptoms_overall_cat	2+ symptoms	invsimpson	ko_hum	symptoms_overall_cat	No symptoms	positive
symptoms_overall_cat1 symptom	48.19693175961193	50.13743161322242	0.9612963849329144	0.3368065254448187	-50.27754801997206	146.6714115391959	symptoms_overall_cat	1 symptom	observed	ko_hum	symptoms_overall_cat	No symptoms	positive
symptoms_overall_cat2+ symptoms	38.60881274946349	77.0839059757209	0.5008673634367218	0.6166558100487247	-112.79099565906316	190.00862115799012	symptoms_overall_cat	2+ symptoms	observed	ko_hum	symptoms_overall_cat	No symptoms	positive
symptoms_overall_cat1 symptom	0.026282421286472794	0.017303370953135045	1.5189191376441544	0.12933152662911349	-0.007702974419233222	0.06026781699217881	symptoms_overall_cat	1 symptom	shannon	ko_hum	symptoms_overall_cat	No symptoms	positive
symptoms_overall_cat2+ symptoms	0.01615432287110496	0.0266031062361544	0.6072344608070904	0.5439346207574889	-0.03609659950034391	0.06840524524255383	symptoms_overall_cat	2+ symptoms	shannon	ko_hum	symptoms_overall_cat	No symptoms	positive
symptoms_overall_cat1 symptom	-0.8207106259146814	1.2934309110008437	-0.6345221990091637	0.525992015922218	-3.36112667822102	1.719705426391657	symptoms_overall_cat	1 symptom	invsimpson	mags	symptoms_overall_cat	No symptoms	positive
symptoms_overall_cat2+ symptoms	-1.4332333300422297	1.9885882368052161	-0.7207290596995601	0.4713686263478808	-5.339001651520232	2.472534991435772	symptoms_overall_cat	2+ symptoms	invsimpson	mags	symptoms_overall_cat	No symptoms	positive
symptoms_overall_cat1 symptom	-3.1134818226051983	4.6288798112141	-0.6726210119049449	0.5014581669559335	-12.205023146220093	5.978059501009696	symptoms_overall_cat	1 symptom	observed	mags	symptoms_overall_cat	No symptoms	positive
symptoms_overall_cat2+ symptoms	-2.4050032707671773	7.116681582198173	-0.33793886139055407	0.7355323896705626	-16.382813741200035	11.572807199665682	symptoms_overall_cat	2+ symptoms	observed	mags	symptoms_overall_cat	No symptoms	positive
symptoms_overall_cat1 symptom	-0.01820401399551935	0.03642314793730078	-0.49979244042431326	0.6174120992446586	-0.08974239220224448	0.05333436421120577	symptoms_overall_cat	1 symptom	shannon	mags	symptoms_overall_cat	No symptoms	positive
symptoms_overall_cat2+ symptoms	-0.03730810287020418	0.05599884997296563	-0.6662298045087585	0.505530963852755	-0.147294941882685	0.07267873614227664	symptoms_overall_cat	2+ symptoms	shannon	mags	symptoms_overall_cat	No symptoms	positive
symptoms_overall_cat1 symptom	-0.8679503835436837	1.236992115579614	-0.7016620175763938	0.48317336485292817	-3.2975155039282065	1.5616147368408393	symptoms_overall_cat	1 symptom	invsimpson	metaphlan	symptoms_overall_cat	No symptoms	positive
symptoms_overall_cat2+ symptoms	-1.3209971728991723	1.9018162849989397	-0.6945976766099197	0.48758753913116526	-5.056337482039008	2.4143431362406638	symptoms_overall_cat	2+ symptoms	invsimpson	metaphlan	symptoms_overall_cat	No symptoms	positive
symptoms_overall_cat1 symptom	-3.8315782757898966	5.9958747375859	-0.6390357443212019	0.5230537111723985	-15.60802207455058	7.9448655229707885	symptoms_overall_cat	1 symptom	observed	metaphlan	symptoms_overall_cat	No symptoms	positive
symptoms_overall_cat2+ symptoms	-2.7247141919924682	9.218370978388581	-0.295574369742794	0.7676616685826196	-20.83043395671669	15.381005572731752	symptoms_overall_cat	2+ symptoms	observed	metaphlan	symptoms_overall_cat	No symptoms	positive
symptoms_overall_cat1 symptom	-0.02455647650515944	0.036492737459499915	-0.6729140704342205	0.501271834027668	-0.09623153486833003	0.047118581858011155	symptoms_overall_cat	1 symptom	shannon	metaphlan	symptoms_overall_cat	No symptoms	positive
symptoms_overall_cat2+ symptoms	-0.009922538840989618	0.05610584053896579	-0.1768539379442745	0.859685287324514	-0.12011951706461844	0.1002744393826392	symptoms_overall_cat	2+ symptoms	shannon	metaphlan	symptoms_overall_cat	No symptoms	positive
symptoms_GI_related_cat1 symptom	-3.286563918044023	12.792841717601522	-0.2569064786850351	0.7973024775040833	-28.38968631113687	21.816558475048822	symptoms_GI_related_cat	1 symptom	invsimpson	ko_hum	symptoms_GI_related_cat	No symptoms	all
symptoms_GI_related_cat2+ symptoms	-7.5769191037120995	21.97976104465177	-0.3447225421750322	0.7303736184469571	-50.707338744226114	35.55350053680191	symptoms_GI_related_cat	2+ symptoms	invsimpson	ko_hum	symptoms_GI_related_cat	No symptoms	all
symptoms_GI_related_cat1 symptom	-16.004553153934726	43.766642310520936	-0.3656792549993591	0.7146798054332579	-101.88690852960256	69.87780222173312	symptoms_GI_related_cat	1 symptom	observed	ko_hum	symptoms_GI_related_cat	No symptoms	all
symptoms_GI_related_cat2+ symptoms	-54.11921807751342	75.19676714114412	-0.7197013932252141	0.47187277263045146	-201.67624182398993	93.4378056689631	symptoms_GI_related_cat	2+ symptoms	observed	ko_hum	symptoms_GI_related_cat	No symptoms	all
symptoms_GI_related_cat1 symptom	-5.997568891720851e-4	0.015265120524764749	-0.039289364810392025	0.9686673291715333	-0.030554179631012143	0.02935466585266797	symptoms_GI_related_cat	1 symptom	shannon	ko_hum	symptoms_GI_related_cat	No symptoms	all
symptoms_GI_related_cat2+ symptoms	-0.004878170035349728	0.026227456640106415	-0.18599478029029104	0.8524856198522854	-0.05634375279091955	0.04658741272022009	symptoms_GI_related_cat	2+ symptoms	shannon	ko_hum	symptoms_GI_related_cat	No symptoms	all
symptoms_GI_related_cat1 symptom	-1.175074762017404	1.100652863905889	-1.067616139976608	0.2859448346713333	-3.3348625687345104	0.9847130446997026	symptoms_GI_related_cat	1 symptom	invsimpson	mags	symptoms_GI_related_cat	No symptoms	all
symptoms_GI_related_cat2+ symptoms	-0.6699367313564357	1.8910643526901025	-0.3542643751934873	0.7232135572155279	-4.380732264258159	3.040858801545288	symptoms_GI_related_cat	2+ symptoms	invsimpson	mags	symptoms_GI_related_cat	No symptoms	all
symptoms_GI_related_cat1 symptom	-5.921774592778651	4.044928134375493	-1.463999951557342	0.14350026830195117	-13.859051412891617	2.0155022273343146	symptoms_GI_related_cat	1 symptom	observed	mags	symptoms_GI_related_cat	No symptoms	all
symptoms_GI_related_cat2+ symptoms	-8.70454550269784	6.949711080536306	-1.2525046583700734	0.21067144251941045	-22.341816384530116	4.932725379134435	symptoms_GI_related_cat	2+ symptoms	observed	mags	symptoms_GI_related_cat	No symptoms	all
symptoms_GI_related_cat1 symptom	-0.044395753583857715	0.032365004026308104	-1.3717209349879993	0.17045020442736622	-0.10790491560276219	0.019113408435046754	symptoms_GI_related_cat	1 symptom	shannon	mags	symptoms_GI_related_cat	No symptoms	all
symptoms_GI_related_cat2+ symptoms	-0.041437920879804926	0.05560727400610857	-0.7451888556028279	0.45632822524214	-0.15055489708697312	0.06767905532736326	symptoms_GI_related_cat	2+ symptoms	shannon	mags	symptoms_GI_related_cat	No symptoms	all
symptoms_GI_related_cat1 symptom	-1.5802437513368253	1.0509487554122297	-1.5036353991560532	0.132983008017502	-3.642498238522654	0.4820107358490031	symptoms_GI_related_cat	1 symptom	invsimpson	metaphlan	symptoms_GI_related_cat	No symptoms	all
symptoms_GI_related_cat2+ symptoms	-0.5347641669377021	1.8056662486765946	-0.296158920470292	0.7671686522849896	-4.077984808778311	3.008456474902906	symptoms_GI_related_cat	2+ symptoms	invsimpson	metaphlan	symptoms_GI_related_cat	No symptoms	all
symptoms_GI_related_cat1 symptom	-6.6309455536435875	5.2992756253077555	-1.251292822357866	0.2111128932231205	-17.02960189235229	3.7677107850651153	symptoms_GI_related_cat	1 symptom	observed	metaphlan	symptoms_GI_related_cat	No symptoms	all
symptoms_GI_related_cat2+ symptoms	-5.028638682366788	9.104842733554104	-0.5523037387383672	0.5808605588025231	-22.894878768476637	12.837601403743063	symptoms_GI_related_cat	2+ symptoms	observed	metaphlan	symptoms_GI_related_cat	No symptoms	all
symptoms_GI_related_cat1 symptom	-0.0486133460360017	0.03258514561567417	-1.49188672069698	0.13603624151794974	-0.11255448723386081	0.015327795161857408	symptoms_GI_related_cat	1 symptom	shannon	metaphlan	symptoms_GI_related_cat	No symptoms	all
symptoms_GI_related_cat2+ symptoms	-0.01902289271217217	0.055985505804568056	-0.33978245688404635	0.7340899036066362	-0.12888206516778017	0.09083627974343582	symptoms_GI_related_cat	2+ symptoms	shannon	metaphlan	symptoms_GI_related_cat	No symptoms	all
symptoms_GI_related_cat1 symptom	-23.50316516516232	20.369749280406808	-1.1538269245056183	0.2491946451926195	-63.53676210407953	16.530431773754888	symptoms_GI_related_cat	1 symptom	invsimpson	ko_hum	symptoms_GI_related_cat	No symptoms	negative
symptoms_GI_related_cat2+ symptoms	-5.013436368191601	33.022317671579955	-0.15181963961621997	0.8793984626128393	-69.91370281008241	59.88683007369921	symptoms_GI_related_cat	2+ symptoms	invsimpson	ko_hum	symptoms_GI_related_cat	No symptoms	negative
symptoms_GI_related_cat1 symptom	-85.38863480206635	68.73117034659771	-1.2423567701738285	0.21476368879578445	-220.4691374100395	49.69186780590681	symptoms_GI_related_cat	1 symptom	observed	ko_hum	symptoms_GI_related_cat	No symptoms	negative
symptoms_GI_related_cat2+ symptoms	-150.58458512384175	111.4231947522281	-1.3514653341137532	0.17723768376637888	-369.5696696701592	68.40049942247572	symptoms_GI_related_cat	2+ symptoms	observed	ko_hum	symptoms_GI_related_cat	No symptoms	negative
